observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
138226,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180297,12,Polyp fecundity,6,units,,,1.4701,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138226,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180298,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138226,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180299,143,Water depth,9,m,,,2,median,1,range,3,,
138226,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180300,151,Season,10,cat,,,Nov,raw_value,,,,,
138226,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180301,155,Colony area,57,cm^2,,,180.5094737,raw_value,,,,,Data from Figure 3c
138227,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180302,12,Polyp fecundity,6,units,,,0.9859,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138227,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180303,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138227,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180304,143,Water depth,9,m,,,2,median,1,range,3,,
138227,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180305,151,Season,10,cat,,,Nov,raw_value,,,,,
138227,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180306,155,Colony area,57,cm^2,,,212.2266897,raw_value,,,,,Data from Figure 3c
138228,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180307,12,Polyp fecundity,6,units,,,1.1952,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138228,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180308,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138228,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180309,143,Water depth,9,m,,,2,median,1,range,3,,
138228,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180310,151,Season,10,cat,,,Nov,raw_value,,,,,
138228,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180311,155,Colony area,57,cm^2,,,227.4049951,raw_value,,,,,Data from Figure 3c
138229,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180312,12,Polyp fecundity,6,units,,,1.3268,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138229,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180313,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138229,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180314,143,Water depth,9,m,,,2,median,1,range,3,,
138229,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180315,151,Season,10,cat,,,Nov,raw_value,,,,,
138229,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180316,155,Colony area,57,cm^2,,,254.2728554,raw_value,,,,,Data from Figure 3c
138234,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180337,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138234,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180338,143,Water depth,9,m,,,2,median,1,range,3,,
138234,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180339,151,Season,10,cat,,,Nov,raw_value,,,,,
138234,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180340,155,Colony area,57,cm^2,,,2.954608888,raw_value,,,,,data from Figure 5f
138234,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180341,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure 5f
138236,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180347,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138236,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180348,143,Water depth,9,m,,,2,median,1,range,3,,
138236,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180349,151,Season,10,cat,,,Nov,raw_value,,,,,
138236,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180350,155,Colony area,57,cm^2,,,10.07859514,raw_value,,,,,data from Figure 5f
138236,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180351,216,Colony fecundity,77,mm^3,,,25.25,raw_value,,,,,data from Figure 5f
138237,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180352,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138237,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180353,143,Water depth,9,m,,,2,median,1,range,3,,
138237,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180354,151,Season,10,cat,,,Nov,raw_value,,,,,
138237,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180355,155,Colony area,57,cm^2,,,31.34007273,raw_value,,,,,data from Figure 5f
138237,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180356,216,Colony fecundity,77,mm^3,,,107.24,raw_value,,,,,data from Figure 5f
138238,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180357,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138238,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180358,143,Water depth,9,m,,,2,median,1,range,3,,
138238,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180359,151,Season,10,cat,,,Nov,raw_value,,,,,
138238,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180360,155,Colony area,57,cm^2,,,31.43402542,raw_value,,,,,data from Figure 5f
138238,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180361,216,Colony fecundity,77,mm^3,,,2180.22,raw_value,,,,,data from Figure 5f
138240,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180367,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138240,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180368,143,Water depth,9,m,,,2,median,1,range,3,,
138240,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180369,151,Season,10,cat,,,Nov,raw_value,,,,,
138240,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180370,155,Colony area,57,cm^2,,,35.58770648,raw_value,,,,,data from Figure 5f
138240,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180371,216,Colony fecundity,77,mm^3,,,124.52,raw_value,,,,,data from Figure 5f
138241,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180372,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138241,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180373,143,Water depth,9,m,,,2,median,1,range,3,,
138241,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180374,151,Season,10,cat,,,Nov,raw_value,,,,,
138241,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180375,155,Colony area,57,cm^2,,,38.57447287,raw_value,,,,,data from Figure 5f
138241,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180376,216,Colony fecundity,77,mm^3,,,46.45,raw_value,,,,,data from Figure 5f
138244,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180387,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138244,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180388,143,Water depth,9,m,,,2,median,1,range,3,,
138244,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180389,151,Season,10,cat,,,Nov,raw_value,,,,,
138244,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180390,155,Colony area,57,cm^2,,,44.68893449,raw_value,,,,,data from Figure 5f
138244,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180391,216,Colony fecundity,77,mm^3,,,418.08,raw_value,,,,,data from Figure 5f
138245,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180392,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138245,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180393,143,Water depth,9,m,,,2,median,1,range,3,,
138245,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180394,151,Season,10,cat,,,Nov,raw_value,,,,,
138245,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180395,155,Colony area,57,cm^2,,,47.66504419,raw_value,,,,,data from Figure 5f
138245,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180396,216,Colony fecundity,77,mm^3,,,1061.67,raw_value,,,,,data from Figure 5f
138247,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180402,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138247,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180403,143,Water depth,9,m,,,2,median,1,range,3,,
138247,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180404,151,Season,10,cat,,,Nov,raw_value,,,,,
138247,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180405,155,Colony area,57,cm^2,,,53.64138714,raw_value,,,,,data from Figure 5f
138247,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180406,216,Colony fecundity,77,mm^3,,,1427.89,raw_value,,,,,data from Figure 5f
138248,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180407,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138248,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180408,143,Water depth,9,m,,,2,median,1,range,3,,
138248,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180409,151,Season,10,cat,,,Nov,raw_value,,,,,
138248,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180410,155,Colony area,57,cm^2,,,69.1353236,raw_value,,,,,data from Figure 5f
138248,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180411,216,Colony fecundity,77,mm^3,,,1458.49,raw_value,,,,,data from Figure 5f
138249,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180412,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138249,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180413,143,Water depth,9,m,,,2,median,1,range,3,,
138249,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180414,151,Season,10,cat,,,Nov,raw_value,,,,,
138249,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180415,155,Colony area,57,cm^2,,,71.13772955,raw_value,,,,,data from Figure 5f
138249,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180416,216,Colony fecundity,77,mm^3,,,5081.76,raw_value,,,,,data from Figure 5f
138250,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180417,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138250,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180418,143,Water depth,9,m,,,2,median,1,range,3,,
138250,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180419,151,Season,10,cat,,,Nov,raw_value,,,,,
138250,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180420,155,Colony area,57,cm^2,,,74.40463662,raw_value,,,,,data from Figure 5f
138250,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180421,216,Colony fecundity,77,mm^3,,,3699.84,raw_value,,,,,data from Figure 5f
156196,1,92,1441,Stylophora pistillata,43,"Eilat, Israel",29.54973056,34.95620556,406,,198608,12,Polyp fecundity,6,units,,,0.691,mean,0.538,standard_deviation,8,,
156196,1,92,1441,Stylophora pistillata,43,"Eilat, Israel",29.54973056,34.95620556,406,,198609,230,Fish association controlled,10,cat,,,Associated fishes removed,raw_value,,,,,
156194,1,92,1441,Stylophora pistillata,43,"Eilat, Israel",29.54973056,34.95620556,406,,198604,12,Polyp fecundity,6,units,,,0.608,mean,0.386,standard_deviation,8,,
156194,1,92,1441,Stylophora pistillata,43,"Eilat, Israel",29.54973056,34.95620556,406,,198605,230,Fish association controlled,10,cat,,,Associated fishes present,raw_value,,,,,
138272,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180536,12,Polyp fecundity,6,units,,,2.521,raw_value,0.254,standard_error,,,
138272,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180537,46,Size at maturity,57,cm^2,,,10.07859514,raw_value,,,,,"We follow a different definition than the one in the resource paper. The colony diameter at which a coral is observed to start producing gametes and reproducing, instead of the size in which all colonies are reproducing."
138272,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180538,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138272,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180539,143,Water depth,9,m,,,2,median,1,range,3,,
138272,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180540,148,Polyps per area,47,units cm^-2,,,360,mean,42,standard_error,,,Counts
138272,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180541,151,Season,10,cat,,,Nov,raw_value,,,,,
138272,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180542,212,Ratio of female to male gonads,66,x:y,,,0.32,mean,0.11,standard_error,,,
138266,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180497,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138266,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180498,143,Water depth,9,m,,,2,median,1,range,3,,
138266,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180499,151,Season,10,cat,,,Nov,raw_value,,,,,
138266,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180500,155,Colony area,57,cm^2,,,387.8823338,raw_value,,,,,data from Figure 5f
138266,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180501,216,Colony fecundity,77,mm^3,,,14630.88,raw_value,,,,,data from Figure 5f
138261,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180472,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138261,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180473,143,Water depth,9,m,,,2,median,1,range,3,,
138261,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180474,151,Season,10,cat,,,Nov,raw_value,,,,,
138261,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180475,155,Colony area,57,cm^2,,,214.9314655,raw_value,,,,,data from Figure 5f
138261,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180476,216,Colony fecundity,77,mm^3,,,4111.44,raw_value,,,,,data from Figure 5f
138258,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180457,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138258,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180458,143,Water depth,9,m,,,2,median,1,range,3,,
138258,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180459,151,Season,10,cat,,,Nov,raw_value,,,,,
138258,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180460,155,Colony area,57,cm^2,,,171.1985177,raw_value,,,,,data from Figure 5f
138258,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180461,216,Colony fecundity,77,mm^3,,,1840.62,raw_value,,,,,data from Figure 5f
138256,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180447,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138256,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180448,143,Water depth,9,m,,,2,median,1,range,3,,
138256,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180449,151,Season,10,cat,,,Nov,raw_value,,,,,
138256,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180450,155,Colony area,57,cm^2,,,127.0574105,raw_value,,,,,data from Figure 5f
138256,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180451,216,Colony fecundity,77,mm^3,,,4200.46,raw_value,,,,,data from Figure 5f
138252,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180427,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138252,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180428,143,Water depth,9,m,,,2,median,1,range,3,,
138252,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180429,151,Season,10,cat,,,Nov,raw_value,,,,,
138252,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180430,155,Colony area,57,cm^2,,,86.02011127,raw_value,,,,,data from Figure 5f
138252,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180431,216,Colony fecundity,77,mm^3,,,3472.76,raw_value,,,,,data from Figure 5f
138246,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180397,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138246,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180398,143,Water depth,9,m,,,2,median,1,range,3,,
138246,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180399,151,Season,10,cat,,,Nov,raw_value,,,,,
138246,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180400,155,Colony area,57,cm^2,,,53.05178489,raw_value,,,,,data from Figure 5f
138246,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180401,216,Colony fecundity,77,mm^3,,,175.08,raw_value,,,,,data from Figure 5f
138251,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180422,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138251,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180423,143,Water depth,9,m,,,2,median,1,range,3,,
138251,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180424,151,Season,10,cat,,,Nov,raw_value,,,,,
138251,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180425,155,Colony area,57,cm^2,,,84.48896695,raw_value,,,,,data from Figure 5f
138251,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180426,216,Colony fecundity,77,mm^3,,,5301.74,raw_value,,,,,data from Figure 5f
138243,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180382,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138243,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180383,143,Water depth,9,m,,,2,median,1,range,3,,
138243,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180384,151,Season,10,cat,,,Nov,raw_value,,,,,
138243,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180385,155,Colony area,57,cm^2,,,44.09608165,raw_value,,,,,data from Figure 5f
138243,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180386,216,Colony fecundity,77,mm^3,,,5.64,raw_value,,,,,data from Figure 5f
138242,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180377,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138242,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180378,143,Water depth,9,m,,,2,median,1,range,3,,
138242,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180379,151,Season,10,cat,,,Nov,raw_value,,,,,
138242,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180380,155,Colony area,57,cm^2,,,43.50107606,raw_value,,,,,data from Figure 5f
138242,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180381,216,Colony fecundity,77,mm^3,,,516.73,raw_value,,,,,data from Figure 5f
138239,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180362,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138239,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180363,143,Water depth,9,m,,,2,median,1,range,3,,
138239,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180364,151,Season,10,cat,,,Nov,raw_value,,,,,
